address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
16 Sinclair Dr,Great Neck,NY,11024,9550000,7000.0,8.0,7.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/16-Sinclair-Dr-Great-Neck-NY-11024/2114497904_zpid/
117 Kings Point Rd LOT 1,Great Neck,NY,11024,1698000,NA,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/117-Kings-Point-Rd-LOT-1-Great-Neck-NY-11024/2092153978_zpid/
198A Kings Point Rd,Great Neck,NY,11024,10500000,14000.0,9.0,10.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/198A-Kings-Point-Rd-Great-Neck-NY-11024/2100735917_zpid/
445 E Shore Rd,Kings Point,NY,11024,3980000,5600.0,6.0,5.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/445-E-Shore-Rd-Kings-Point-NY-11024/31065105_zpid/
11 Dock Ln,Kings Point,NY,11024,8800000,12000.0,9.0,8.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/11-Dock-Ln-Kings-Point-NY-11024/31064851_zpid/
5614 207th St,Bayside,NY,11364,695888,960.0,2.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5614-207th-St-Bayside-NY-11364/32084642_zpid/
66 Meadow Woods Rd,Great Neck,NY,11020,2950000,NA,6.0,5.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/66-Meadow-Woods-Rd-Great-Neck-NY-11020/31069670_zpid/
106 Hilldale Rd,Albertson,NY,11507,799000,1650.0,3.0,3.0,NA,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/106-Hilldale-Rd-Albertson-NY-11507/31103507_zpid/
4757 188th St,Flushing,NY,11358,879000,NA,3.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4757-188th-St-Flushing-NY-11358/32051328_zpid/
22055 46th Ave APT 3A,Bayside,NY,11361,288000,750.0,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/22055-46th-Ave-APT-3A-Bayside-NY-11361/79741008_zpid/
288 Continental Dr,Manhasset Hills,NY,11040,979000,9543.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/288-Continental-Dr-Manhasset-Hills-NY-11040/31098923_zpid/
4853 186th St,Flushing,NY,11365,1148000,1686.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4853-186th-St-Flushing-NY-11365/32051756_zpid/
100 Emerson Dr,Great Neck,NY,11023,3588000,8000.0,7.0,6.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/100-Emerson-Dr-Great-Neck-NY-11023/31070488_zpid/
5614 207th St,Bayside,NY,11364,695888,960.0,2.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5614-207th-St-Bayside-NY-11364/32084642_zpid/
66 Meadow Woods Rd,Great Neck,NY,11020,2950000,NA,6.0,5.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/66-Meadow-Woods-Rd-Great-Neck-NY-11020/31069670_zpid/
106 Hilldale Rd,Albertson,NY,11507,799000,1650.0,3.0,3.0,NA,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/106-Hilldale-Rd-Albertson-NY-11507/31103507_zpid/
4757 188th St,Flushing,NY,11358,879000,NA,3.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4757-188th-St-Flushing-NY-11358/32051328_zpid/
22055 46th Ave APT 3A,Bayside,NY,11361,288000,750.0,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/22055-46th-Ave-APT-3A-Bayside-NY-11361/79741008_zpid/
288 Continental Dr,Manhasset Hills,NY,11040,979000,9543.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/288-Continental-Dr-Manhasset-Hills-NY-11040/31098923_zpid/
4853 186th St,Flushing,NY,11365,1148000,1686.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4853-186th-St-Flushing-NY-11365/32051756_zpid/
100 Emerson Dr,Great Neck,NY,11023,3588000,8000.0,7.0,6.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/100-Emerson-Dr-Great-Neck-NY-11023/31070488_zpid/
2503 40th Ave,Long Island City,NY,11101,1800000,NA,4.0,4.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/2503-40th-Ave-Long-Island-City-NY-11101/31936637_zpid/
509 48th Ave APT 5J,Long Island City,NY,11101,688000,503.0,0,1.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/509-48th-Ave-APT-5J-Long-Island-City-NY-11101/83053680_zpid/
512 51st Ave # 1A,Long Island City,NY,11101,2600000,2215.0,1.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/512-51st-Ave-1A-Long-Island-City-NY-11101/2091857686_zpid/
4102 27th St # 8A,Long Island City,NY,11101,1350000,1000.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/4102-27th-St-8A-Long-Island-City-NY-11101/2091868445_zpid/
3947 24th St,Long Island City,NY,11101,1400000,NA,5.0,3.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/3947-24th-St-Long-Island-City-NY-11101/31936621_zpid/
519 Borden Ave # 3A,Long Island City,NY,11101,1398000,1235.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/519-Borden-Ave-3A-Long-Island-City-NY-11101/2129986771_zpid/
4102 27th St # 2C,Long Island City,NY,11101,917500,734.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/4102-27th-St-2C-Long-Island-City-NY-11101/2091868444_zpid/
509 48th Ave APT 2D,Long Island City,NY,11101,679000,500.0,0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/509-48th-Ave-APT-2D-Long-Island-City-NY-11101/83054352_zpid/
1314 Jackson Ave APT 3W,Long Island City,NY,11101,1050000,1083.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1314-Jackson-Ave-APT-3W-Long-Island-City-NY-11101/2101941085_zpid/
2728 Thomson Ave UNIT WS1,Long Island City,NY,11101,370000,381.0,0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2728-Thomson-Ave-UNIT-WS1-Long-Island-City-NY-11101/2092011823_zpid/
2626 Jackson Ave APT 502A,Long Island City,NY,11101,1199000,1048.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2626-Jackson-Ave-APT-502A-Long-Island-City-NY-11101/2092095545_zpid/
4510 23rd St # A,Long Island City,NY,11101,4500000,3525.0,5.0,3.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/4510-23rd-St-A-Long-Island-City-NY-11101/2092099519_zpid/
512 51st Ave # 2B,Long Island City,NY,11101,720000,653.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/512-51st-Ave-2B-Long-Island-City-NY-11101/2091948715_zpid/
2519 43rd Ave # 611,Long Island City,NY,11101,1130000,1004.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2519-43rd-Ave-611-Long-Island-City-NY-11101/2095650974_zpid/
1314 Jackson Ave APT 3E,Long Island City,NY,11101,1250000,1322.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1314-Jackson-Ave-APT-3E-Long-Island-City-NY-11101/2111511185_zpid/
512 51st Ave # 3A,Long Island City,NY,11101,1565000,1420.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/512-51st-Ave-3A-Long-Island-City-NY-11101/2092097758_zpid/
1102 49th Ave APT 2C,Long Island City,NY,11101,1225000,1060.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1102-49th-Ave-APT-2C-Long-Island-City-NY-11101/93392716_zpid/
2721 44th Dr APT 204,Long Island City,NY,11101,1400000,997.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2721-44th-Dr-APT-204-Long-Island-City-NY-11101/2092037994_zpid/
2721 44th Dr APT 2403,Long Island City,NY,11101,915000,646.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2721-44th-Dr-APT-2403-Long-Island-City-NY-11101/2092041865_zpid/
2721 44th Dr APT 2304,Long Island City,NY,11101,885000,666.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2721-44th-Dr-APT-2304-Long-Island-City-NY-11101/2092040056_zpid/
512 51st Ave # 2A,Long Island City,NY,11101,835000,755.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/512-51st-Ave-2A-Long-Island-City-NY-11101/2092097759_zpid/
2721 44th Dr APT 1504,Long Island City,NY,11101,865000,666.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2721-44th-Dr-APT-1504-Long-Island-City-NY-11101/2092040055_zpid/
5326 35th St,Long Island City,NY,11101,5500000,NA,10.0,5.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5326-35th-St-Long-Island-City-NY-11101/2092090415_zpid/
4283 Hunter St # 1B,Long Island City,NY,11101,1170000,1012.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/4283-Hunter-St-1B-Long-Island-City-NY-11101/2092082610_zpid/
4283 Hunter St # 5A,Long Island City,NY,11101,745000,623.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/4283-Hunter-St-5A-Long-Island-City-NY-11101/2092082609_zpid/
2542 18th St,Long Island City,NY,11102,1350000,2290.0,4.0,3.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/2542-18th-St-Long-Island-City-NY-11102/31948796_zpid/
2716 23rd St # 6,Astoria,NY,11102,1980000,NA,13.0,6.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/2716-23rd-St-6-Astoria-NY-11102/2091849420_zpid/
2631 3rd St # 1,Astoria,NY,11102,3400000,NA,0,1.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/2631-3rd-St-1-Astoria-NY-11102/2091838759_zpid/
3111 Newtown Ave # 6,Astoria,NY,11102,8200000,15000.0,0,6.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/3111-Newtown-Ave-6-Astoria-NY-11102/2091833306_zpid/
1436 30th Rd,Long Island City,NY,11102,988800,1568.0,5.0,2.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/1436-30th-Rd-Long-Island-City-NY-11102/31937306_zpid/
2617 12th St,Long Island City,NY,11102,1299000,1700.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2617-12th-St-Long-Island-City-NY-11102/31948938_zpid/
3045 23rd St,Astoria,NY,11102,1250000,NA,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/3045-23rd-St-Astoria-NY-11102/2101941035_zpid/
2322 30th Rd APT 4C,Long Island City,NY,11102,579000,550.0,0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2322-30th-Rd-APT-4C-Long-Island-City-NY-11102/31937932_zpid/
2540 Shore Blvd APT 11P,Astoria,NY,11102,430000,NA,0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2540-Shore-Blvd-APT-11P-Astoria-NY-11102/2091969870_zpid/
2310 30th Dr # 1,Astoria,NY,11102,1495000,NA,5.0,2.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/2310-30th-Dr-1-Astoria-NY-11102/2092036086_zpid/
2606 24th Ave,Long Island City,NY,11102,1900000,2722.0,5.0,3.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/2606-24th-Ave-Long-Island-City-NY-11102/31946486_zpid/
2304 30th Ave # 23-4,Astoria,NY,11102,1580000,1769.0,4.0,2.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/2304-30th-Ave-23-4-Astoria-NY-11102/2092053749_zpid/
1443 28th Ave APT 2F,Long Island City,NY,11102,599000,550.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1443-28th-Ave-APT-2F-Long-Island-City-NY-11102/68315159_zpid/
1149 Welling Ct,Astoria,NY,11102,2199000,3100.0,6.0,6.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1149-Welling-Ct-Astoria-NY-11102/2139883624_zpid/
2631 3rd St,Astoria,NY,11102,3400000,5100.0,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/2631-3rd-St-Astoria-NY-11102/2139219553_zpid/
928 Main Ave,Long Island City,NY,11102,850000,NA,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/928-Main-Ave-Long-Island-City-NY-11102/31936879_zpid/
(Undisclosed Address),Astoria,NY,11102,1688000,NA,8.0,4.5,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/(Undisclosed-Address)-Astoria-NY-11102/2096513507_zpid/
1424 30th Ave,Long Island City,NY,11102,1500000,NA,5.0,3.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/1424-30th-Ave-Long-Island-City-NY-11102/31937343_zpid/
1456 30th Ave,Long Island City,NY,11102,2499000,1899.0,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/1456-30th-Ave-Long-Island-City-NY-11102/31937357_zpid/
3079 32nd St,Long Island City,NY,11102,589000,NA,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/3079-32nd-St-Long-Island-City-NY-11102/112509955_zpid/
3044 29th St APT 7V,Long Island City,NY,11102,673000,775.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/3044-29th-St-APT-7V-Long-Island-City-NY-11102/31938262_zpid/
2531 27th St,Long Island City,NY,11102,1575000,2106.0,4.0,3.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/2531-27th-St-Long-Island-City-NY-11102/31946062_zpid/
2339 30th Dr # 3,Astoria,NY,11102,1575000,NA,5.0,3.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/2339-30th-Dr-3-Astoria-NY-11102/2092281543_zpid/
1424 30th Ave # 1-2,Astoria,NY,11102,1500000,NA,5.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1424-30th-Ave-1-2-Astoria-NY-11102/2092163587_zpid/
2618 14th Pl,Long Island City,NY,11102,1599000,NA,3.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2618-14th-Pl-Long-Island-City-NY-11102/31948928_zpid/
3067 49th St # 1,Astoria,NY,11103,2579000,NA,12.0,6.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/3067-49th-St-1-Astoria-NY-11103/2091871209_zpid/
2567 44th St,Long Island City,NY,11103,1349000,1836.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2567-44th-St-Long-Island-City-NY-11103/31942004_zpid/
3010 42nd St,Astoria,NY,11103,2195000,900.0,18.0,7.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/3010-42nd-St-Astoria-NY-11103/2107846573_zpid/
2444 38th St,Long Island City,NY,11103,1699000,NA,7.0,2.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/2444-38th-St-Long-Island-City-NY-11103/31940387_zpid/
3169 43rd St,Long Island City,NY,11103,1499000,1908.0,4.0,3.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/3169-43rd-St-Long-Island-City-NY-11103/31941391_zpid/
3286 41st St APT 4C,Long Island City,NY,11103,679000,681.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/3286-41st-St-APT-4C-Long-Island-City-NY-11103/89027886_zpid/
2465 38th St APT 10A,Astoria,NY,11103,620000,NA,2.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/2465-38th-St-APT-10A-Astoria-NY-11103/2092097761_zpid/
3013 37th St,Long Island City,NY,11103,849500,1395.0,3.0,1.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3013-37th-St-Long-Island-City-NY-11103/31940695_zpid/
(Undisclosed Address),Astoria,NY,11103,2500000,NA,0,NA,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/(Undisclosed-Address)-Astoria-NY-11103/2103065114_zpid/
3717 28th Ave,Astoria,NY,11103,2490000,NA,11.0,7.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/3717-28th-Ave-Astoria-NY-11103/2100940912_zpid/
2563 38th St # 1,Astoria,NY,11103,749000,864.0,1.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2563-38th-St-1-Astoria-NY-11103/2093878541_zpid/
4405 25th Ave,Long Island City,NY,11103,1425000,2290.0,5.0,4.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/4405-25th-Ave-Long-Island-City-NY-11103/31942136_zpid/
3069 47th St,Long Island City,NY,11103,1695000,3000.0,5.0,4.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/3069-47th-St-Long-Island-City-NY-11103/31942538_zpid/
2563 38th St # 1A,Astoria,NY,11103,760000,870.0,1.0,2.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/2563-38th-St-1A-Astoria-NY-11103/2093802274_zpid/
2563 38th St # 1B,Astoria,NY,11103,859000,964.0,1.0,1.5,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2563-38th-St-1B-Astoria-NY-11103/2093842733_zpid/
2415 45th St,Astoria,NY,11103,2799000,5000.0,0,2.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/2415-45th-St-Astoria-NY-11103/2092676412_zpid/
2416 42nd St,Long Island City,NY,11103,1225000,300.0,3.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2416-42nd-St-Long-Island-City-NY-11103/31941165_zpid/
(Undisclosed Address),Long Island City,NY,11103,1299000,2290.0,3.0,4.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/(Undisclosed-Address)-Long-Island-City-NY-11103/2108979932_zpid/
3063 38th St # PHA,Astoria,NY,11103,1082000,1260.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/3063-38th-St-PHA-Astoria-NY-11103/2092996246_zpid/
3063 38th St STE A,Astoria,NY,11103,1082000,1260.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/3063-38th-St-STE-A-Astoria-NY-11103/2093103009_zpid/
38th St,Long Island City,NY,11103,NA,2178.0,NA,NA,NA,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/154075309_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
41st St,Long Island City,NY,11103,NA,2750.0,NA,2.0,NA,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/154075477_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Steinway St,Long Island City,NY,11103,NA,2787.0,NA,NA,NA,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/240442109_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
45th St,Long Island City,NY,11103,NA,2695.0,NA,NA,NA,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/240487187_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
42nd St,Long Island City,NY,11103,NA,2100.0,NA,NA,NA,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/241993032_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
4333 42nd St APT 3A,Long Island City,NY,11104,553000,520.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/4333-42nd-St-APT-3A-Long-Island-City-NY-11104/112086021_zpid/
5035 41st St,Sunnyside,NY,11104,1429000,NA,7.0,4.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/5035-41st-St-Sunnyside-NY-11104/2146985559_zpid/
4601 39th Ave APT 509,Sunnyside,NY,11104,180000,500.0,0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/4601-39th-Ave-APT-509-Sunnyside-NY-11104/2093274241_zpid/
4333 48th St APT 5G,Long Island City,NY,11104,590000,825.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/4333-48th-St-APT-5G-Long-Island-City-NY-11104/93392742_zpid/
4310 44th St APT 5A,Sunnyside,NY,11104,450000,600.0,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/4310-44th-St-APT-5A-Sunnyside-NY-11104/72648578_zpid/
4115 39th Pl,Long Island City,NY,11104,3100000,9300.0,12.0,14.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/4115-39th-Pl-Long-Island-City-NY-11104/31935326_zpid/
4755 39th Pl APT 6G,Sunnyside,NY,11104,1200000,1000.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/4755-39th-Pl-APT-6G-Sunnyside-NY-11104/31935519_zpid/
4755 39th Pl APT 4C,Long Island City,NY,11104,568000,NA,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/4755-39th-Pl-APT-4C-Long-Island-City-NY-11104/31935494_zpid/
4755 39th Pl APT 2E,Long Island City,NY,11104,518000,825.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/4755-39th-Pl-APT-2E-Long-Island-City-NY-11104/31935503_zpid/
4333 48th St,Long Island City,NY,11104,589888,11257.0,1.0,1.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4333-48th-St-Long-Island-City-NY-11104/94720027_zpid/
47-30 48th St,Sunnyside,NY,11104,2390000,NA,8.0,6.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/47-30-48th-St-Sunnyside-NY-11104/2093630287_zpid/
41st St,Sunnyside,NY,11104,2700000,5526.0,11.0,6.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/41st-St-Sunnyside-NY-11104/2103651675_zpid/
4310 Skillman Ave,Sunnyside,NY,11104,1598000,2080.0,7.0,2.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/4310-Skillman-Ave-Sunnyside-NY-11104/89067101_zpid/
4739 40th St APT 4C,Sunnyside,NY,11104,549999,965.0,2.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/4739-40th-St-APT-4C-Sunnyside-NY-11104/2093296574_zpid/
4840 40th St,Long Island City,NY,11104,1350000,2400.0,6.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4840-40th-St-Long-Island-City-NY-11104/31935656_zpid/
4326 49th St,Sunnyside,NY,11104,5500000,NA,0,NA,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4326-49th-St-Sunnyside-NY-11104/2105178029_zpid/
3906 44th St,Long Island City,NY,11104,1518000,1750.0,5.0,3.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/3906-44th-St-Long-Island-City-NY-11104/31935215_zpid/
4821 40th St APT 3D,Sunnyside,NY,11104,410000,800.0,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/4821-40th-St-APT-3D-Sunnyside-NY-11104/81959828_zpid/
47-21 49th St,Sunnyside,NY,11104,1648000,2916.0,8.0,4.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/47-21-49th-St-Sunnyside-NY-11104/2095131164_zpid/
4333 48th St APT 4G,Long Island City,NY,11104,589888,826.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/4333-48th-St-APT-4G-Long-Island-City-NY-11104/94721654_zpid/
4307 48th St # 5 A,Sunnyside,NY,11104,558000,804.0,1.0,1.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/4307-48th-St-5-A-Sunnyside-NY-11104/2098336552_zpid/
4127 39th Pl,Sunnyside,NY,11104,1500000,1700.0,3.0,2.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/4127-39th-Pl-Sunnyside-NY-11104/2097973923_zpid/
4142 42nd St APT 2A,Sunnyside,NY,11104,425000,NA,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/4142-42nd-St-APT-2A-Sunnyside-NY-11104/2092434990_zpid/
5058 42nd St,Sunnyside,NY,11104,1278000,2590.0,6.0,3.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/5058-42nd-St-Sunnyside-NY-11104/2110007769_zpid/
40th St,Long Island City,NY,11104,NA,2160.0,NA,2.0,NA,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/154075444_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2147 33rd St # G,Astoria,NY,11105,295000,NA,1.0,1.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/2147-33rd-St-G-Astoria-NY-11105/2091871215_zpid/
2147 33rd St APT 1G,Astoria,NY,11105,295000,NA,1.0,1.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/2147-33rd-St-APT-1G-Astoria-NY-11105/115826808_zpid/
2139 23rd St,Long Island City,NY,11105,1175000,1800.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2139-23rd-St-Long-Island-City-NY-11105/31947946_zpid/
2077 45th St,Astoria,NY,11105,1598888,2080.0,5.0,3.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/2077-45th-St-Astoria-NY-11105/2146978447_zpid/
2710 23rd Ave,Long Island City,NY,11105,1800000,NA,5.0,4.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/2710-23rd-Ave-Long-Island-City-NY-11105/31946526_zpid/
2356 21st St,Long Island City,NY,11105,1000000,1622.0,0,NA,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/2356-21st-St-Long-Island-City-NY-11105/31948404_zpid/
2128 35th St APT 4A,Astoria,NY,11105,529000,NA,3.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/2128-35th-St-APT-4A-Astoria-NY-11105/2092027208_zpid/
2361 19th St,Astoria,NY,11105,1799999,1296.0,3.0,2.0,NA,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/2361-19th-St-Astoria-NY-11105/31948395_zpid/
2138 35th St APT 3C,Astoria,NY,11105,465000,NA,2.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/2138-35th-St-APT-3C-Astoria-NY-11105/2092107386_zpid/
