address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
3208 Lamar St,Houston,TX,77003,305000,1496.0,2.0,3.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/3208-Lamar-St-Houston-TX-77003/121112333_zpid/
2342 Commerce St,Houston,TX,77003,349900,2085.0,3.0,4.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/2342-Commerce-St-Houston-TX-77003/2094419088_zpid/
108 Adam Ln,Houston,TX,77003,339900,2006.0,3.0,4.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/108-Adam-Ln-Houston-TX-77003/84024070_zpid/
820 Ennis St,Houston,TX,77003,460000,2365.0,3.0,4.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/820-Ennis-St-Houston-TX-77003/2091901926_zpid/
1605A Milby St,Houston,TX,77003,319000,1787.0,3.0,4.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/1605A-Milby-St-Houston-TX-77003/2091887704_zpid/
2018 Live Oak St,Houston,TX,77003,200000,1647.0,3.0,3.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/2018-Live-Oak-St-Houston-TX-77003/2091968389_zpid/
305 N Live Oak St,Houston,TX,77003,1200000,6500.0,0,NA,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/305-N-Live-Oak-St-Houston-TX-77003/27777688_zpid/
1706 Aden Dr,Houston,TX,77003,280000,1372.0,2.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1706-Aden-Dr-Houston-TX-77003/68427329_zpid/
2711 Polk St,Houston,TX,77003,253000,1241.0,2.0,2.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/2711-Polk-St-Houston-TX-77003/80512468_zpid/
2205 Mckinney St APT 316,Houston,TX,77003,178000,836.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2205-Mckinney-St-APT-316-Houston-TX-77003/84026037_zpid/
2714 Dallas St,Houston,TX,77003,329000,1862.0,3.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2714-Dallas-St-Houston-TX-77003/80584666_zpid/
1320 Delano St,Houston,TX,77003,374900,2075.0,3.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1320-Delano-St-Houston-TX-77003/123226857_zpid/
3804 Leeland St,Houston,TX,77003,329000,1850.0,3.0,4.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3804-Leeland-St-Houston-TX-77003/2092052070_zpid/
470 N Live Oak St # BV19HY,Houston,TX,77003,349900,1904.0,2.0,3.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2095988185_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
832 Ennis St,Houston,TX,77003,395000,2015.0,3.0,4.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/832-Ennis-St-Houston-TX-77003/2091973293_zpid/
604 Middle St # B,Houston,TX,77003,424900,2452.0,3.0,4.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/604-Middle-St-B-Houston-TX-77003/2092090531_zpid/
1613 Wheeler St # YAVY5G,Houston,TX,77004,399900,2214.0,3.0,4.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2093191942_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1613 Wheeler St # JE2TBZ,Houston,TX,77004,414900,2261.0,3.0,4.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2093205751_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1910 Oakdale St # A,Houston,TX,77004,465000,2452.0,3.0,4.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/1910-Oakdale-St-A-Houston-TX-77004/2093068191_zpid/
1613 Wheeler St UNIT B,Houston,TX,77004,414900,2261.0,3.0,4.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/1613-Wheeler-St-UNIT-B-Houston-TX-77004/2093069190_zpid/
1910 Oakdale St # B,Houston,TX,77004,399000,2023.0,3.0,4.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/1910-Oakdale-St-B-Houston-TX-77004/2096654725_zpid/
2044 Tuam St,Houston,TX,77004,283000,1760.0,3.0,4.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/2044-Tuam-St-Houston-TX-77004/80524161_zpid/
1400 Hermann Dr UNIT 15A,Houston,TX,77004,145000,727.0,1.0,1.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1400-Hermann-Dr-UNIT-15A-Houston-TX-77004/28275033_zpid/
2516 Cleburne St,HOUSTON,TX,77004,125000,5222.0,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/2516-Cleburne-St-Houston-TX-77004/97638997_zpid/
2809 St Emanuel St # D21OGC,Houston,TX,77004,399900,2197.0,4.0,3.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2091999586_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1815 Drew St,Houston,TX,77004,349500,1738.0,3.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1815-Drew-St-Houston-TX-77004/123235968_zpid/
2804 Austin St,Houston,TX,77004,260000,1133.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2804-Austin-St-Houston-TX-77004/55485031_zpid/
2401 Crawford St # A213,Houston,TX,77004,290000,931.0,2.0,3.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/2401-Crawford-St-A213-Houston-TX-77004/2091935559_zpid/
2714 Anita St,Houston,TX,77004,265000,1550.0,2.0,3.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/2714-Anita-St-Houston-TX-77004/2092886475_zpid/
2427 Wentworth St,Houston,TX,77004,305000,1806.0,2.0,2.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/2427-Wentworth-St-Houston-TX-77004/97608030_zpid/
3810 Arbor St,HOUSTON,TX,77004,150000,4800.0,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/3810-Arbor-St-Houston-TX-77004/97641359_zpid/
3330-3338 Adair St # EJZRKY,Houston,TX,77004,153600,528.0,1.0,1.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2096782106_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3410 Hutchins St,Houston,TX,77004,285000,2000.0,2.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3410-Hutchins-St-Houston-TX-77004/80549140_zpid/
2809 St Emanuel St # R2EAKT,Houston,TX,77004,399900,2197.0,4.0,3.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2091999587_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3330-3338 Adair St # R4BPXA,Houston,TX,77004,178800,772.0,1.0,1.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2096782105_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3330-3338 Adair St # CFXFP8,Houston,TX,77004,254600,622.0,1.0,1.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2096782108_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
4608 Chartres St,Houston,TX,77004,499900,2307.0,3.0,4.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/4608-Chartres-St-Houston-TX-77004/2091923711_zpid/
4616 Chartres St,Houston,TX,77004,499900,2307.0,3.0,4.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/4616-Chartres-St-Houston-TX-77004/2091929709_zpid/
4606 Chartres St,Houston,TX,77004,496900,2307.0,3.0,4.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/4606-Chartres-St-Houston-TX-77004/2091912401_zpid/
4602 Chartres St,Houston,TX,77004,499900,2307.0,3.0,4.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/4602-Chartres-St-Houston-TX-77004/2091923337_zpid/
4604 Chartres St,Houston,TX,77004,496900,2307.0,3.0,4.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/4604-Chartres-St-Houston-TX-77004/2091923712_zpid/
3011 Bissonnet St,Houston,TX,77005,575000,1820.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3011-Bissonnet-St-Houston-TX-77005/27834527_zpid/
4229 Drake St,Houston,TX,77005,615000,2611.0,3.0,3.0,NA,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/4229-Drake-St-Houston-TX-77005/112081785_zpid/
4215 Swarthmore St,Houston,TX,77005,650000,1232.0,2.0,1.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4215-Swarthmore-St-Houston-TX-77005/27841310_zpid/
2718 Albans Rd,Houston,TX,77005,1499000,4219.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2718-Albans-Rd-Houston-TX-77005/27882648_zpid/
5220 Weslayan St # 210,Houston,TX,77005,169000,915.0,1.0,1.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/5220-Weslayan-St-210-Houston-TX-77005/2092009795_zpid/
2520 Robinhood St APT 505,Houston,TX,77005,292500,1255.0,1.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2520-Robinhood-St-APT-505-Houston-TX-77005/62591010_zpid/
2436 Bissonnet St UNIT 8,Houston,TX,77005,449900,2144.0,3.0,4.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/2436-Bissonnet-St-UNIT-8-Houston-TX-77005/58675432_zpid/
2520 Robinhood St APT 1211,Houston,TX,77005,305000,1602.0,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2520-Robinhood-St-APT-1211-Houston-TX-77005/62591049_zpid/
6703 Rutgers Ave,Houston,TX,77005,1395000,4200.0,4.0,5.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6703-Rutgers-Ave-Houston-TX-77005/27792333_zpid/
5901 Fordham St,Houston,TX,77005,899000,2182.0,2.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5901-Fordham-St-Houston-TX-77005/27832089_zpid/
3116 University Blvd,Houston,TX,77005,2495000,5973.0,5.0,5.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3116-University-Blvd-Houston-TX-77005/27841139_zpid/
3720 Harper St,Houston,TX,77005,1699900,5308.0,5.0,6.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3720-Harper-St-Houston-TX-77005/27826909_zpid/
4211 Byron St,Houston,TX,77005,1449900,3510.0,4.0,5.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4211-Byron-St-Houston-TX-77005/84060737_zpid/
6624 Vanderbilt St,Houston,TX,77005,3999000,6624.0,4.0,5.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6624-Vanderbilt-St-Houston-TX-77005/27791625_zpid/
2033 Wroxton Rd,Houston,TX,77005,607000,2214.0,3.0,3.0,NA,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/2033-Wroxton-Rd-Houston-TX-77005/27819687_zpid/
4041 Law St APT 503,Houston,TX,77005,209000,1042.0,2.0,2.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/4041-Law-St-APT-503-Houston-TX-77005/2093781221_zpid/
2 Longfellow Ln,Houston,TX,77005,16500000,12808.0,5.0,8.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2-Longfellow-Ln-Houston-TX-77005/27810705_zpid/
4041 Law St APT 509,Houston,TX,77005,212000,1042.0,2.0,2.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/4041-Law-St-APT-509-Houston-TX-77005/2093182616_zpid/
1742 Bolsover St,Houston,TX,77005,999000,3600.0,3.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1742-Bolsover-St-Houston-TX-77005/2092498383_zpid/
1710 Wroxton Ct,Houston,TX,77005,695000,6107.0,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/1710-Wroxton-Ct-Houston-TX-77005/84059623_zpid/
4041 Drake St APT 104,Houston,TX,77005,145000,570.0,1.0,1.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/4041-Drake-St-APT-104-Houston-TX-77005/68417699_zpid/
2303 Wroxton Rd,Houston,TX,77005,625000,2442.0,2.0,3.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/2303-Wroxton-Rd-Houston-TX-77005/27836883_zpid/
3927 Law St,Houston,TX,77005,785000,2938.0,3.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3927-Law-St-Houston-TX-77005/2092125676_zpid/
3926 Childress St,Houston,TX,77005,595000,2533.0,5.0,3.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/3926-Childress-St-Houston-TX-77005/27918601_zpid/
6116 Kirby Dr,Houston,TX,77005,1480000,4540.0,4.0,5.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/6116-Kirby-Dr-Houston-TX-77005/27830900_zpid/
1113 Welch St,Houston,TX,77006,1250000,4469.0,4.0,5.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/1113-Welch-St-Houston-TX-77006/27787092_zpid/
1410 Hyde Park Blvd APT 201,Houston,TX,77006,295000,780.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1410-Hyde-Park-Blvd-APT-201-Houston-TX-77006/2096797343_zpid/
144 Oak Place Dr,Houston,TX,77006,419000,2337.0,3.0,4.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/144-Oak-Place-Dr-Houston-TX-77006/58680176_zpid/
1808 Fairview Ave # B,Houston,TX,77006,819900,3455.0,4.0,4.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/1808-Fairview-Ave-B-Houston-TX-77006/2092841346_zpid/
302 Bremond St,Houston,TX,77006,499000,3232.0,3.0,3.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/302-Bremond-St-Houston-TX-77006/54584303_zpid/
2017 Gillette St,Houston,TX,77006,319000,1258.0,2.0,2.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/2017-Gillette-St-Houston-TX-77006/58674537_zpid/
3311 Yupon St APT 317,Houston,TX,77006,239000,1138.0,1.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/3311-Yupon-St-APT-317-Houston-TX-77006/68428533_zpid/
112 Welch St APT C,Houston,TX,77006,599000,2577.0,3.0,4.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/112-Welch-St-APT-C-Houston-TX-77006/80591275_zpid/
5000 Montrose Blvd UNIT 10E,Houston,TX,77006,449000,1580.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/5000-Montrose-Blvd-UNIT-10E-Houston-TX-77006/28437601_zpid/
5000 Montrose Blvd UNIT 9H,Houston,TX,77006,599000,1549.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/5000-Montrose-Blvd-UNIT-9H-Houston-TX-77006/28437596_zpid/
3600 Montrose Blvd UNIT 508,Houston,TX,77006,99000,675.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/3600-Montrose-Blvd-UNIT-508-Houston-TX-77006/28325116_zpid/
606 Marshall St APT 9,Houston,TX,77006,137900,600.0,1.0,1.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/606-Marshall-St-APT-9-Houston-TX-77006/28350725_zpid/
1310 Harold St,Houston,TX,77006,299000,1840.0,2.0,2.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1310-Harold-St-Houston-TX-77006/2120574774_zpid/
1205 Autrey St APT 14,Houston,TX,77006,168500,800.0,2.0,2.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1205-Autrey-St-APT-14-Houston-TX-77006/28287060_zpid/
1742 Michigan St # A,Houston,TX,77006,524900,2317.0,3.0,3.5,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1742-Michigan-St-A-Houston-TX-77006/83894037_zpid/
4437 Yoakum Blvd,Houston,TX,77006,575000,2723.0,3.0,3.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/4437-Yoakum-Blvd-Houston-TX-77006/28222214_zpid/
605 Hyde Park Blvd,Houston,TX,77006,875000,3166.0,3.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/605-Hyde-Park-Blvd-Houston-TX-77006/27751732_zpid/
4909 Graustark St,Houston,TX,77006,389000,1966.0,2.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4909-Graustark-St-Houston-TX-77006/27786229_zpid/
109 Welch St,Houston,TX,77006,875000,4905.0,6.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/109-Welch-St-Houston-TX-77006/84047374_zpid/
101 Westheimer Rd # A,Houston,TX,77006,499000,3120.0,2.0,3.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/101-Westheimer-Rd-A-Houston-TX-77006/52399886_zpid/
1311 Castle Ct # B,Houston,TX,77006,719900,3020.0,3.0,4.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/1311-Castle-Ct-B-Houston-TX-77006/2091940985_zpid/
1607 Haddon St APT C,Houston,TX,77006,629000,2126.0,3.0,3.5,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1607-Haddon-St-APT-C-Houston-TX-77006/84056101_zpid/
3311 Yupon St APT 514,Houston,TX,77006,269900,1105.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/3311-Yupon-St-APT-514-Houston-TX-77006/68016874_zpid/
3311 Yupon St APT 602,Houston,TX,77006,339500,1340.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/3311-Yupon-St-APT-602-Houston-TX-77006/68428559_zpid/
1701 Fairview Ave,Houston,TX,77006,649900,1474.0,2.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1701-Fairview-Ave-Houston-TX-77006/2092083926_zpid/
6020 Glencove St,Houston,TX,77007,3380000,7283.0,5.0,7.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/6020-Glencove-St-Houston-TX-77007/27887410_zpid/
2301 Arabelle St,Houston,TX,77007,599900,3200.0,4.0,4.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/2301-Arabelle-St-Houston-TX-77007/27747582_zpid/
2509 Detering St,Houston,TX,77007,349000,1884.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2509-Detering-St-Houston-TX-77007/80554231_zpid/
734 Yale St UNIT A,Houston,TX,77007,549750,2688.0,3.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/734-Yale-St-UNIT-A-Houston-TX-77007/121111704_zpid/
4218 Gibson St UNIT B,Houston,TX,77007,475000,2666.0,3.0,3.5,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/4218-Gibson-St-UNIT-B-Houston-TX-77007/27918415_zpid/
4218 Gibson St UNIT C,Houston,TX,77007,525000,3192.0,2.0,3.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/4218-Gibson-St-UNIT-C-Houston-TX-77007/89646493_zpid/
4314 Marina St,Houston,TX,77007,449900,2282.0,3.0,3.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/4314-Marina-St-Houston-TX-77007/2091856132_zpid/
5441 Larkin St # 4WHIXH,Houston,TX,77007,439990,1901.0,3.0,4.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092998015_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
4316 Marina St,Houston,TX,77007,449900,2282.0,3.0,3.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/4316-Marina-St-Houston-TX-77007/2091856202_zpid/
5216 Chandler St,Houston,TX,77007,545000,2685.0,3.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5216-Chandler-St-Houston-TX-77007/97599991_zpid/
205 E 5th St,Houston,TX,77007,875000,3888.0,3.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/205-E-5th-St-Houston-TX-77007/80533298_zpid/
5717 Arabelle Lake St,Houston,TX,77007,390000,2250.0,3.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5717-Arabelle-Lake-St-Houston-TX-77007/112151894_zpid/
4900 Floyd St APT 5,Houston,TX,77007,235000,1038.0,1.0,2.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/4900-Floyd-St-APT-5-Houston-TX-77007/28490930_zpid/
5522 Larkin St UNIT A,Houston,TX,77007,450000,2357.0,3.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5522-Larkin-St-UNIT-A-Houston-TX-77007/27747449_zpid/
5801 Logan Ln,Houston,TX,77007,695000,2452.0,3.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5801-Logan-Ln-Houston-TX-77007/55477063_zpid/
5945 Kiam St UNIT 4A,Houston,TX,77007,329000,1739.0,2.0,3.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/5945-Kiam-St-UNIT-4A-Houston-TX-77007/80518290_zpid/
4028 Dickson St,Houston,TX,77007,624900,3177.0,4.0,4.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/4028-Dickson-St-Houston-TX-77007/62567217_zpid/
806 Jackson Hill St APT 203,Houston,TX,77007,195000,782.0,1.0,1.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/806-Jackson-Hill-St-APT-203-Houston-TX-77007/80521099_zpid/
5507 Rose St,Houston,TX,77007,514900,2316.0,3.0,4.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/5507-Rose-St-Houston-TX-77007/80553699_zpid/
5441 Larkin St # DLIZ5E,Houston,TX,77007,399990,1725.0,3.0,3.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092998016_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
4918 Feagan St,Houston,TX,77007,240000,1334.0,1.0,2.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/4918-Feagan-St-Houston-TX-77007/28468010_zpid/
6512 Haskell St,Houston,TX,77007,1300000,3378.0,3.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6512-Haskell-St-Houston-TX-77007/27820058_zpid/
747 E 6 St,Houston,TX,77007,425000,1448.0,3.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/747-E-6-St-Houston-TX-77007/2091887958_zpid/
5441 Larkin St # W5QUQP,Houston,TX,77007,469990,2023.0,3.0,4.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092998012_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
5441 Larkin St # P469CQ,Houston,TX,77007,439990,2001.0,3.0,4.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092998013_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1903 Bradshaw St,Houston,TX,77008,699999,3026.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1903-Bradshaw-St-Houston-TX-77008/27745334_zpid/
633 W 18th St,Houston,TX,77008,699000,3200.0,4.0,4.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/633-W-18th-St-Houston-TX-77008/27759817_zpid/
1036 W 21st St,Houston,TX,77008,494900,2505.0,3.0,4.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/1036-W-21st-St-Houston-TX-77008/2095057289_zpid/
901 Heights Blvd,Houston,TX,77008,725000,1260.0,2.0,1.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/901-Heights-Blvd-Houston-TX-77008/27761841_zpid/
631 W 18th St,Houston,TX,77008,699000,3224.0,3.0,4.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/631-W-18th-St-Houston-TX-77008/2098749382_zpid/
1139 W 24th St,Houston,TX,77008,339500,2132.0,3.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1139-W-24th-St-Houston-TX-77008/2101030460_zpid/
721 E 23rd St,Houston,TX,77008,485000,1808.0,3.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/721-E-23rd-St-Houston-TX-77008/27784712_zpid/
1144 Dorothy St,Houston,TX,77008,429000,1152.0,2.0,1.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1144-Dorothy-St-Houston-TX-77008/27842927_zpid/
1811 Locksford St,Houston,TX,77008,385000,1399.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1811-Locksford-St-Houston-TX-77008/28061846_zpid/
307 E 27th St # KCFMLJ,Houston,TX,77008,799900,3000.0,4.0,4.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092072456_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1715 Blount St,Houston,TX,77008,498900,1225.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1715-Blount-St-Houston-TX-77008/27821656_zpid/
6027 Pineshade Ln,Houston,TX,77008,320000,1412.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6027-Pineshade-Ln-Houston-TX-77008/27985264_zpid/
904 W 22nd St,Houston,TX,77008,474900,2550.0,3.0,3.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/904-W-22nd-St-Houston-TX-77008/2091864300_zpid/
2414 Bevis St,Houston,TX,77008,420000,2902.0,3.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2414-Bevis-St-Houston-TX-77008/84018407_zpid/
433 W 24th St,Houston,TX,77008,885000,2771.0,3.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/433-W-24th-St-Houston-TX-77008/27759238_zpid/
1945 W 15th St,Houston,TX,77008,475000,2600.0,3.0,5.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1945-W-15th-St-Houston-TX-77008/97663144_zpid/
307 E 27th St # 4SFP9U,Houston,TX,77008,499900,2371.0,3.0,4.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092072452_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
2209 Ella Blvd,Houston,TX,77008,550000,4038.0,4.0,5.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/2209-Ella-Blvd-Houston-TX-77008/27827792_zpid/
